CustomerID,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,Churn
1611 ,23 ,Female,Boston,Bronze,61 ,1684 ,Electronics,2023/1/14,Other,0 
1612 ,51 ,Male,San Francisco,Platinum,62 ,1363 ,Clothing,2023/12/17,Retired,1 
1613 ,18 ,Other,Tokyo,Gold,35 ,425 ,Toys,2023/5/20,Artist,1 
1614 ,27 ,Female,Berlin,Platinum,30 ,326 ,Books,2023/4/5,Student,0 
1615 ,49 ,Other,Boston,Bronze,29 ,1067 ,Sports,2023/12/19,Teacher,0 
1616 ,53 ,Female,San Francisco,Gold,17 ,1033 ,Sports,2023/12/26,Artist,1 
1617 ,42 ,Other,Boston,Gold,5 ,727 ,Clothing,2023/9/20,Doctor,1 
1618 ,56 ,Male,Sydney,Silver,47 ,286 ,Toys,2023/10/4,Retired,0 
1619 ,29 ,Other,San Francisco,Silver,92 ,1305 ,Sports,2023/5/26,Salesperson,0 
1620 ,62 ,Other,Boston,Gold,3 ,749 ,Sports,2023/7/8,Teacher,1 
1621 ,61 ,Other,Sydney,Platinum,90 ,411 ,Books,2023/4/27,Engineer,0 
1622 ,25 ,Male,Berlin,Platinum,29 ,849 ,Toys,2023/1/25,Teacher,0 
1623 ,66 ,Male,Sydney,Silver,18 ,381 ,Clothing,2023/11/2,Artist,0 
1624 ,50 ,Male,London,Bronze,31 ,249 ,Books,2023/1/31,Other,1 
1625 ,47 ,Female,San Francisco,Bronze,6 ,1384 ,Electronics,2023/3/27,Retired,1 
1626 ,58 ,Female,San Francisco,Platinum,85 ,4822 ,Electronics,2023/11/9,Retired,0 
1627 ,42 ,Other,Berlin,Silver,99 ,2257 ,Electronics,2023/5/28,Artist,1 
1628 ,61 ,Other,London,Gold,78 ,1953 ,Clothing,2023/11/15,Artist,1 
1629 ,69 ,Other,Sydney,Platinum,20 ,721 ,Toys,2023/5/26,Other,1 
1630 ,28 ,Male,London,Silver,99 ,647 ,Clothing,2023/9/11,Retired,0 
1631 ,48 ,Male,Tokyo,Platinum,61 ,323 ,Home Goods,2023/3/22,Retired,0 
1632 ,67 ,Other,Sydney,Platinum,89 ,320 ,Toys,2023/2/28,Engineer,1 
1633 ,36 ,Male,Sydney,Bronze,82 ,494 ,Toys,2023/4/3,Salesperson,0 
1634 ,28 ,Female,Sydney,Platinum,5 ,73 ,Toys,2023/2/4,Doctor,1 
1635 ,57 ,Female,San Francisco,Bronze,51 ,936 ,Toys,2023/10/7,Engineer,0 
1636 ,24 ,Other,Tokyo,Bronze,72 ,1934 ,Clothing,2023/2/15,Retired,1 
1637 ,25 ,Male,London,Silver,34 ,1857 ,Home Goods,2023/4/29,Retired,1 
1638 ,33 ,Male,Berlin,Gold,8 ,2203 ,Home Goods,2023/10/16,Other,0 
1639 ,30 ,Male,London,Silver,71 ,2703 ,Electronics,2023/3/5,Salesperson,1 
1640 ,69 ,Male,Berlin,Platinum,90 ,1364 ,Clothing,2023/10/8,Engineer,1 
1641 ,18 ,Other,Sydney,Silver,57 ,3774 ,Electronics,2023/11/4,Salesperson,1 
1642 ,21 ,Male,London,Bronze,48 ,781 ,Toys,2023/12/21,Engineer,0 
1643 ,69 ,Male,Boston,Bronze,51 ,323 ,Toys,2023/4/15,Student,0 
1644 ,33 ,Male,London,Bronze,61 ,818 ,Clothing,2023/4/4,Engineer,0 
1645 ,21 ,Female,Tokyo,Platinum,26 ,2215 ,Home Goods,2023/11/5,Salesperson,1 
1646 ,35 ,Female,Sydney,Gold,38 ,1410 ,Sports,2023/4/17,Teacher,1 
1647 ,20 ,Female,Berlin,Silver,30 ,357 ,Books,2023/9/24,Other,1 
1648 ,33 ,Female,Tokyo,Platinum,91 ,995 ,Toys,2023/7/22,Salesperson,1 
1649 ,18 ,Male,Sydney,Gold,80 ,4811 ,Electronics,2023/1/31,Retired,1 
1650 ,37 ,Female,Sydney,Platinum,83 ,2850 ,Electronics,2023/9/1,Salesperson,1 
1651 ,62 ,Female,Sydney,Gold,56 ,606 ,Electronics,2023/3/28,Doctor,1 
1652 ,41 ,Female,Sydney,Bronze,13 ,158 ,Books,2023/3/10,Doctor,0 
1653 ,39 ,Female,Boston,Platinum,54 ,1162 ,Sports,2023/4/28,Artist,1 
1654 ,18 ,Female,Sydney,Bronze,43 ,666 ,Clothing,2023/10/24,Teacher,1 
1655 ,48 ,Male,San Francisco,Silver,30 ,169 ,Toys,2023/2/13,Retired,0 
1656 ,38 ,Other,London,Platinum,74 ,4080 ,Electronics,2023/5/22,Doctor,1 
1657 ,19 ,Other,San Francisco,Platinum,61 ,3935 ,Electronics,2023/3/11,Other,0 
1658 ,63 ,Other,Tokyo,Bronze,69 ,1442 ,Electronics,2023/10/31,Retired,0 
1659 ,38 ,Other,Berlin,Platinum,39 ,2474 ,Electronics,2023/5/12,Doctor,0 
1660 ,60 ,Other,Boston,Gold,39 ,660 ,Sports,2023/9/13,Teacher,0 
1661 ,30 ,Other,London,Bronze,70 ,655 ,Toys,2023/11/14,Other,1 
1662 ,40 ,Male,Berlin,Platinum,33 ,1729 ,Home Goods,2023/9/10,Salesperson,0 
1663 ,32 ,Male,Berlin,Bronze,80 ,594 ,Clothing,2023/8/11,Other,1 
1664 ,42 ,Other,London,Platinum,37 ,1350 ,Home Goods,2023/1/23,Engineer,1 
1665 ,64 ,Male,Tokyo,Platinum,3 ,2323 ,Electronics,2023/2/25,Salesperson,1 
1666 ,62 ,Female,Boston,Silver,46 ,447 ,Books,2023/10/10,Retired,1 
1667 ,61 ,Other,Berlin,Silver,9 ,2329 ,Home Goods,2023/2/5,Retired,1 
1668 ,58 ,Male,Sydney,Gold,86 ,1600 ,Home Goods,2023/3/11,Teacher,1 
1669 ,50 ,Other,Berlin,Gold,87 ,239 ,Books,2023/5/24,Student,1 
1670 ,34 ,Other,Sydney,Silver,6 ,4486 ,Electronics,2023/4/18,Salesperson,1 
1671 ,24 ,Male,Boston,Bronze,97 ,204 ,Books,2023/1/21,Student,0 
1672 ,42 ,Other,Tokyo,Silver,41 ,1744 ,Electronics,2023/4/10,Artist,0 
1673 ,31 ,Male,Sydney,Bronze,74 ,1326 ,Electronics,2023/7/4,Artist,1 
1674 ,43 ,Female,Sydney,Bronze,45 ,387 ,Books,2023/2/3,Artist,1 
1675 ,53 ,Male,London,Silver,18 ,1407 ,Clothing,2023/4/28,Student,1 
1676 ,49 ,Female,Tokyo,Bronze,1 ,1015 ,Sports,2023/7/24,Engineer,1 
1677 ,57 ,Other,Sydney,Bronze,65 ,855 ,Clothing,2023/9/23,Retired,0 
1678 ,32 ,Male,London,Silver,87 ,736 ,Home Goods,2023/6/7,Artist,0 
1679 ,67 ,Female,Tokyo,Platinum,47 ,880 ,Toys,2023/4/12,Teacher,1 
1680 ,47 ,Other,Tokyo,Gold,26 ,184 ,Clothing,2023/4/16,Teacher,0 
1681 ,66 ,Female,Tokyo,Platinum,42 ,203 ,Sports,2023/2/7,Engineer,1 
1682 ,64 ,Female,Tokyo,Bronze,53 ,63 ,Books,2023/3/31,Doctor,1 
1683 ,31 ,Other,San Francisco,Bronze,33 ,1576 ,Home Goods,2023/8/4,Teacher,1 
1684 ,37 ,Male,San Francisco,Platinum,81 ,287 ,Toys,2023/8/21,Teacher,0 
1685 ,33 ,Female,Boston,Platinum,58 ,3570 ,Electronics,2023/10/2,Salesperson,0 
1686 ,51 ,Male,Tokyo,Silver,65 ,1191 ,Sports,2023/9/7,Engineer,1 
1687 ,59 ,Male,Sydney,Gold,66 ,839 ,Toys,2023/4/18,Other,1 
1688 ,53 ,Female,London,Silver,16 ,2650 ,Home Goods,2023/5/15,Other,1 
1689 ,43 ,Other,Boston,Silver,65 ,170 ,Books,2023/5/31,Doctor,1 
1690 ,69 ,Male,London,Silver,96 ,230 ,Clothing,2023/6/18,Teacher,1 
1691 ,52 ,Other,Tokyo,Gold,59 ,385 ,Toys,2023/2/15,Retired,1 
1692 ,40 ,Male,Boston,Silver,4 ,1089 ,Sports,2023/10/6,Teacher,0 
1693 ,51 ,Female,Boston,Bronze,85 ,2128 ,Home Goods,2023/5/21,Artist,1 
1694 ,53 ,Other,Berlin,Silver,85 ,776 ,Clothing,2023/12/6,Salesperson,1 
1695 ,32 ,Female,Berlin,Silver,53 ,2064 ,Home Goods,2023/11/30,Student,0 
1696 ,25 ,Female,London,Bronze,55 ,298 ,Toys,2023/4/22,Engineer,0 
1697 ,50 ,Male,Sydney,Gold,54 ,1940 ,Electronics,2023/11/22,Retired,0 
1698 ,21 ,Male,Boston,Bronze,82 ,820 ,Sports,2023/4/1,Student,0 
1699 ,21 ,Female,Tokyo,Bronze,91 ,320 ,Sports,2023/6/5,Salesperson,1 
1700 ,49 ,Female,Berlin,Platinum,55 ,370 ,Books,2023/10/22,Teacher,1 
1701 ,50 ,Other,Berlin,Bronze,89 ,74 ,Toys,2023/8/2,Teacher,0 
1702 ,64 ,Other,London,Platinum,50 ,366 ,Books,2023/9/21,Retired,1 
1703 ,43 ,Female,San Francisco,Platinum,11 ,630 ,Electronics,2023/9/19,Artist,0 
1704 ,39 ,Female,Sydney,Bronze,60 ,2607 ,Home Goods,2023/7/6,Engineer,1 
1705 ,46 ,Male,Sydney,Platinum,99 ,713 ,Toys,2023/1/15,Doctor,1 
1706 ,53 ,Female,London,Bronze,5 ,274 ,Books,2023/8/7,Doctor,1 
1707 ,54 ,Female,San Francisco,Platinum,58 ,1233 ,Electronics,2023/12/3,Student,0 
1708 ,38 ,Female,Berlin,Bronze,18 ,165 ,Books,2023/4/28,Engineer,1 
1709 ,18 ,Other,San Francisco,Gold,52 ,642 ,Toys,2023/12/1,Artist,1 
1710 ,58 ,Male,Boston,Platinum,14 ,4095 ,Electronics,2023/7/20,Retired,1 
1711 ,32 ,Female,San Francisco,Silver,2 ,230 ,Books,2023/3/7,Teacher,1 
1712 ,32 ,Male,San Francisco,Bronze,49 ,277 ,Books,2023/5/24,Artist,0 
1713 ,58 ,Male,London,Bronze,20 ,399 ,Clothing,2023/3/27,Doctor,0 
1714 ,65 ,Male,Berlin,Silver,46 ,457 ,Books,2023/6/7,Student,0 
1715 ,45 ,Female,San Francisco,Gold,16 ,337 ,Sports,2023/9/15,Student,0 
1716 ,25 ,Male,Tokyo,Gold,31 ,612 ,Sports,2023/7/19,Salesperson,1 
1717 ,60 ,Other,Berlin,Silver,57 ,907 ,Sports,2023/1/2,Salesperson,0 
1718 ,32 ,Female,Sydney,Bronze,71 ,259 ,Books,2023/12/21,Teacher,1 
1719 ,47 ,Other,Tokyo,Platinum,65 ,886 ,Toys,2023/3/20,Salesperson,1 
1720 ,69 ,Male,Boston,Bronze,67 ,1660 ,Clothing,2023/1/30,Doctor,1 
1721 ,36 ,Other,San Francisco,Silver,6 ,135 ,Books,2023/1/13,Salesperson,0 
1722 ,32 ,Male,Berlin,Platinum,25 ,1046 ,Clothing,2023/3/5,Artist,0 
1723 ,28 ,Other,London,Silver,13 ,114 ,Sports,2023/7/8,Teacher,0 
1724 ,53 ,Male,Berlin,Silver,76 ,555 ,Clothing,2023/7/6,Engineer,0 
1725 ,67 ,Female,Tokyo,Platinum,49 ,1300 ,Sports,2023/6/25,Other,1 
1726 ,47 ,Other,Berlin,Gold,25 ,908 ,Toys,2023/8/22,Engineer,1 
1727 ,33 ,Male,Tokyo,Gold,41 ,915 ,Sports,2023/8/5,Teacher,0 
1728 ,43 ,Other,Berlin,Gold,1 ,397 ,Sports,2023/5/19,Salesperson,0 
1729 ,22 ,Male,Sydney,Platinum,87 ,3512 ,Electronics,2023/10/8,Doctor,0 
1730 ,23 ,Female,London,Gold,86 ,1177 ,Home Goods,2023/5/2,Salesperson,0 
1731 ,59 ,Other,San Francisco,Silver,1 ,1518 ,Home Goods,2023/3/25,Student,1 
1732 ,54 ,Other,Tokyo,Silver,47 ,929 ,Toys,2023/12/6,Salesperson,0 
1733 ,58 ,Male,London,Silver,23 ,1314 ,Sports,2023/4/5,Teacher,1 
1734 ,40 ,Female,Tokyo,Gold,76 ,449 ,Clothing,2023/8/17,Other,0 
1735 ,47 ,Other,Boston,Gold,52 ,1739 ,Home Goods,2023/4/19,Doctor,1 
1736 ,34 ,Other,Berlin,Platinum,61 ,795 ,Home Goods,2023/12/13,Teacher,0 
1737 ,26 ,Male,Berlin,Silver,24 ,255 ,Sports,2023/3/9,Other,0 
1738 ,47 ,Male,Tokyo,Gold,50 ,1782 ,Clothing,2023/12/29,Artist,0 
1739 ,56 ,Male,London,Platinum,4 ,2115 ,Home Goods,2023/1/3,Salesperson,0 
1740 ,56 ,Other,Tokyo,Bronze,81 ,431 ,Toys,2023/6/1,Other,0 
1741 ,32 ,Other,London,Platinum,52 ,1606 ,Electronics,2023/6/27,Teacher,0 
1742 ,60 ,Female,Boston,Silver,62 ,192 ,Books,2023/7/4,Artist,1 
1743 ,54 ,Male,Sydney,Platinum,75 ,2248 ,Home Goods,2023/5/30,Student,0 
1744 ,18 ,Other,London,Silver,45 ,141 ,Books,2023/7/25,Salesperson,0 
1745 ,22 ,Other,Berlin,Gold,58 ,301 ,Toys,2023/7/23,Retired,0 
1746 ,62 ,Female,Sydney,Silver,13 ,495 ,Sports,2023/8/12,Doctor,0 
1747 ,55 ,Female,Boston,Silver,32 ,1756 ,Clothing,2023/2/12,Doctor,1 
1748 ,38 ,Female,Berlin,Bronze,84 ,1268 ,Clothing,2023/1/26,Retired,1 
1749 ,27 ,Female,Berlin,Silver,43 ,3447 ,Electronics,2023/8/1,Student,1 
1750 ,68 ,Male,San Francisco,Gold,19 ,299 ,Sports,2023/7/7,Salesperson,0 
1751 ,34 ,Female,Berlin,Silver,44 ,459 ,Books,2023/12/22,Doctor,1 
1752 ,68 ,Male,San Francisco,Gold,61 ,2977 ,Home Goods,2023/7/8,Other,0 
1753 ,53 ,Female,San Francisco,Platinum,27 ,1672 ,Clothing,2023/5/23,Teacher,1 
1754 ,56 ,Other,San Francisco,Bronze,44 ,448 ,Books,2023/11/5,Engineer,1 
1755 ,26 ,Male,Sydney,Bronze,70 ,1598 ,Home Goods,2023/1/24,Student,0 
1756 ,33 ,Female,Boston,Bronze,34 ,1355 ,Electronics,2023/11/16,Teacher,0 
1757 ,57 ,Male,San Francisco,Bronze,17 ,626 ,Clothing,2023/5/7,Engineer,1 
1758 ,20 ,Male,Sydney,Silver,11 ,1000 ,Clothing,2023/3/11,Student,1 
1759 ,67 ,Other,Berlin,Gold,39 ,3896 ,Electronics,2023/12/6,Student,0 
1760 ,53 ,Female,Tokyo,Platinum,33 ,381 ,Toys,2023/12/18,Doctor,0 
1761 ,51 ,Other,Berlin,Platinum,79 ,575 ,Sports,2023/7/7,Teacher,0 
1762 ,33 ,Male,San Francisco,Platinum,85 ,1922 ,Clothing,2023/9/3,Artist,0 
1763 ,33 ,Female,San Francisco,Bronze,81 ,1188 ,Home Goods,2023/9/22,Student,1 
1764 ,33 ,Male,London,Platinum,36 ,242 ,Books,2023/12/6,Engineer,1 
1765 ,48 ,Other,Boston,Bronze,13 ,509 ,Toys,2023/1/4,Retired,1 
1766 ,20 ,Male,London,Bronze,4 ,2099 ,Electronics,2023/10/30,Doctor,1 
1767 ,52 ,Other,London,Platinum,20 ,957 ,Sports,2023/7/18,Teacher,1 
1768 ,37 ,Other,Tokyo,Platinum,32 ,718 ,Clothing,2023/5/26,Other,0 
1769 ,47 ,Other,Berlin,Bronze,46 ,780 ,Sports,2023/2/18,Doctor,0 
1770 ,36 ,Male,Sydney,Silver,91 ,838 ,Sports,2023/12/21,Engineer,1 
1771 ,56 ,Other,Boston,Bronze,74 ,94 ,Toys,2023/12/30,Retired,0 
1772 ,28 ,Female,San Francisco,Gold,91 ,213 ,Sports,2023/9/4,Student,0 
1773 ,36 ,Male,London,Bronze,72 ,658 ,Toys,2023/2/4,Engineer,1 
1774 ,43 ,Other,Berlin,Bronze,13 ,1548 ,Home Goods,2023/12/11,Artist,0 
1775 ,35 ,Other,Boston,Silver,94 ,4218 ,Electronics,2023/4/17,Retired,0 
1776 ,67 ,Other,Boston,Silver,97 ,632 ,Clothing,2023/10/24,Artist,0 
1777 ,55 ,Other,San Francisco,Platinum,31 ,382 ,Books,2023/9/29,Salesperson,1 
1778 ,38 ,Female,Boston,Platinum,31 ,2379 ,Home Goods,2023/7/1,Engineer,0 
1779 ,58 ,Female,Tokyo,Bronze,55 ,1113 ,Electronics,2023/2/15,Student,0 
1780 ,64 ,Female,Boston,Bronze,40 ,1588 ,Home Goods,2023/1/18,Other,1 
1781 ,41 ,Other,Berlin,Gold,5 ,757 ,Clothing,2023/11/30,Student,0 
1782 ,36 ,Other,Boston,Silver,32 ,2226 ,Home Goods,2023/3/5,Teacher,1 
1783 ,33 ,Male,San Francisco,Platinum,84 ,1113 ,Clothing,2023/9/14,Salesperson,0 
1784 ,69 ,Other,Sydney,Platinum,59 ,597 ,Sports,2023/1/10,Artist,0 
1785 ,50 ,Female,Boston,Platinum,49 ,534 ,Home Goods,2023/2/18,Retired,1 
1786 ,55 ,Male,Berlin,Silver,25 ,271 ,Books,2023/4/19,Retired,0 
1787 ,48 ,Other,Boston,Silver,1 ,569 ,Toys,2023/8/30,Teacher,0 
1788 ,58 ,Female,Boston,Platinum,27 ,601 ,Toys,2023/6/21,Engineer,1 
1789 ,68 ,Other,Boston,Gold,11 ,1051 ,Clothing,2023/6/29,Salesperson,1 
1790 ,27 ,Female,Sydney,Gold,99 ,453 ,Clothing,2023/12/12,Artist,0 
1791 ,22 ,Female,Tokyo,Platinum,73 ,1051 ,Sports,2023/3/30,Doctor,0 
1792 ,34 ,Male,London,Bronze,22 ,1562 ,Clothing,2023/4/23,Retired,1 
1793 ,33 ,Male,Boston,Silver,74 ,1353 ,Sports,2023/11/28,Student,1 
1794 ,18 ,Other,Berlin,Silver,30 ,1319 ,Clothing,2023/5/5,Student,0 
1795 ,69 ,Male,Boston,Silver,49 ,1344 ,Sports,2023/6/9,Teacher,0 
1796 ,45 ,Other,San Francisco,Silver,89 ,1067 ,Clothing,2023/4/21,Retired,0 
1797 ,38 ,Female,Sydney,Bronze,24 ,814 ,Sports,2023/10/17,Other,0 
1798 ,59 ,Other,London,Gold,13 ,540 ,Sports,2023/8/6,Artist,0 
1799 ,41 ,Male,San Francisco,Gold,98 ,1568 ,Clothing,2023/9/12,Other,0 
1800 ,24 ,Female,London,Gold,59 ,2373 ,Electronics,2023/12/18,Doctor,1 
1801 ,42 ,Male,London,Platinum,50 ,359 ,Sports,2023/3/13,Retired,1 
1802 ,18 ,Female,Boston,Gold,21 ,2144 ,Home Goods,2023/6/29,Teacher,0 
1803 ,66 ,Other,London,Bronze,4 ,2557 ,Home Goods,2023/2/5,Engineer,0 
1804 ,68 ,Male,Boston,Platinum,7 ,127 ,Sports,2023/4/9,Doctor,0 
1805 ,34 ,Male,London,Silver,45 ,623 ,Toys,2023/8/17,Artist,0 
1806 ,46 ,Male,London,Platinum,38 ,421 ,Books,2023/4/11,Student,0 
1807 ,42 ,Other,Berlin,Silver,43 ,1470 ,Sports,2023/9/10,Salesperson,0 
1808 ,19 ,Male,Berlin,Bronze,87 ,655 ,Toys,2023/6/1,Salesperson,1 
1809 ,27 ,Other,Berlin,Gold,34 ,504 ,Toys,2023/6/24,Teacher,0 
1810 ,39 ,Other,Berlin,Platinum,73 ,465 ,Clothing,2023/12/20,Other,0 
1811 ,18 ,Male,Tokyo,Gold,18 ,862 ,Toys,2023/11/22,Artist,1 
1812 ,30 ,Male,Tokyo,Bronze,89 ,972 ,Toys,2023/11/11,Other,1 
1813 ,50 ,Male,London,Gold,39 ,54 ,Books,2023/3/10,Retired,0 
1814 ,58 ,Male,Tokyo,Bronze,30 ,1949 ,Electronics,2023/9/29,Artist,1 
1815 ,35 ,Female,Tokyo,Gold,85 ,426 ,Books,2023/12/11,Student,0 
1816 ,37 ,Male,San Francisco,Bronze,69 ,732 ,Home Goods,2023/11/9,Salesperson,0 
1817 ,48 ,Male,Berlin,Platinum,67 ,3868 ,Electronics,2023/2/22,Other,0 
1818 ,41 ,Male,Boston,Gold,15 ,2276 ,Home Goods,2023/12/19,Artist,1 
1819 ,51 ,Female,London,Platinum,41 ,440 ,Books,2023/12/15,Engineer,0 
1820 ,36 ,Male,London,Platinum,24 ,3791 ,Electronics,2023/9/16,Teacher,1 
1821 ,64 ,Male,Boston,Platinum,93 ,1362 ,Home Goods,2023/9/18,Retired,1 
1822 ,40 ,Other,Sydney,Bronze,59 ,329 ,Clothing,2023/2/2,Other,1 
1823 ,21 ,Female,Tokyo,Silver,75 ,536 ,Clothing,2023/11/29,Other,1 
1824 ,52 ,Other,Berlin,Silver,23 ,1322 ,Sports,2023/9/22,Teacher,0 
1825 ,67 ,Female,Sydney,Platinum,83 ,2946 ,Electronics,2023/1/9,Other,0 
1826 ,42 ,Female,Berlin,Gold,52 ,795 ,Sports,2023/1/23,Other,1 
1827 ,24 ,Other,London,Bronze,65 ,356 ,Books,2023/10/8,Retired,1 
1828 ,55 ,Other,London,Silver,53 ,261 ,Toys,2023/6/10,Doctor,0 
1829 ,51 ,Other,San Francisco,Silver,17 ,1686 ,Electronics,2023/3/4,Artist,1 
1830 ,30 ,Male,Berlin,Platinum,43 ,3592 ,Electronics,2023/2/22,Salesperson,1 
1831 ,55 ,Other,Berlin,Platinum,58 ,402 ,Sports,2023/8/16,Engineer,0 
1832 ,33 ,Female,Sydney,Platinum,51 ,77 ,Toys,2023/2/17,Artist,0 
1833 ,19 ,Other,Tokyo,Gold,23 ,1769 ,Clothing,2023/4/22,Engineer,0 
1834 ,24 ,Male,Tokyo,Platinum,48 ,1866 ,Home Goods,2023/2/13,Engineer,0 
1835 ,33 ,Other,London,Silver,37 ,666 ,Toys,2023/2/1,Student,1 
1836 ,46 ,Female,Boston,Silver,1 ,2181 ,Electronics,2023/9/30,Engineer,0 
1837 ,21 ,Male,Berlin,Gold,14 ,513 ,Sports,2023/7/22,Retired,0 
1838 ,50 ,Other,Berlin,Gold,56 ,231 ,Toys,2023/11/3,Doctor,0 
1839 ,39 ,Other,Boston,Gold,20 ,1290 ,Home Goods,2023/5/13,Other,1 
1840 ,62 ,Female,Berlin,Bronze,58 ,1490 ,Sports,2023/9/18,Salesperson,1 
1841 ,47 ,Male,San Francisco,Gold,6 ,978 ,Clothing,2023/1/13,Retired,1 
1842 ,64 ,Female,London,Platinum,75 ,904 ,Clothing,2023/7/26,Retired,0 
1843 ,21 ,Male,London,Platinum,64 ,814 ,Clothing,2023/8/3,Engineer,0 
1844 ,20 ,Other,San Francisco,Bronze,16 ,3346 ,Electronics,2023/9/19,Other,1 
1845 ,46 ,Other,Berlin,Bronze,99 ,441 ,Clothing,2023/12/24,Doctor,0 
1846 ,38 ,Other,San Francisco,Gold,79 ,568 ,Home Goods,2023/10/31,Doctor,0 
1847 ,61 ,Other,Sydney,Bronze,18 ,1283 ,Sports,2023/10/2,Teacher,0 
1848 ,48 ,Female,London,Silver,16 ,3855 ,Electronics,2023/9/22,Engineer,1 
1849 ,47 ,Female,Boston,Gold,31 ,241 ,Toys,2023/3/12,Other,0 
1850 ,38 ,Other,Berlin,Silver,96 ,511 ,Toys,2023/12/20,Teacher,1 
1851 ,49 ,Other,Berlin,Gold,2 ,1350 ,Clothing,2023/4/21,Retired,0 
1852 ,43 ,Other,Tokyo,Bronze,62 ,993 ,Toys,2023/9/17,Salesperson,1 
1853 ,59 ,Other,San Francisco,Platinum,24 ,253 ,Toys,2023/2/13,Artist,1 
1854 ,64 ,Other,Boston,Gold,34 ,171 ,Books,2023/3/19,Retired,0 
1855 ,35 ,Female,Boston,Silver,40 ,508 ,Toys,2023/11/27,Retired,0 
1856 ,40 ,Female,Tokyo,Platinum,9 ,3883 ,Electronics,2023/12/26,Salesperson,0 
1857 ,31 ,Female,Boston,Platinum,86 ,1276 ,Sports,2023/10/8,Engineer,1 
1858 ,48 ,Female,London,Gold,99 ,554 ,Clothing,2023/5/16,Engineer,0 
1859 ,41 ,Female,London,Silver,72 ,1185 ,Sports,2023/4/16,Salesperson,1 
1860 ,68 ,Male,Berlin,Bronze,35 ,754 ,Toys,2023/11/9,Student,1 
1861 ,54 ,Other,Sydney,Silver,75 ,1574 ,Home Goods,2023/5/3,Engineer,1 
1862 ,39 ,Other,Sydney,Bronze,52 ,716 ,Sports,2023/2/26,Salesperson,0 
1863 ,25 ,Other,London,Silver,82 ,1310 ,Clothing,2023/1/31,Teacher,1 
1864 ,21 ,Male,Berlin,Gold,48 ,286 ,Books,2023/5/9,Retired,1 
1865 ,41 ,Female,San Francisco,Bronze,93 ,835 ,Toys,2023/3/23,Teacher,1 
1866 ,30 ,Female,Berlin,Platinum,87 ,125 ,Toys,2023/9/30,Doctor,1 
1867 ,67 ,Male,London,Bronze,29 ,4373 ,Electronics,2023/9/14,Other,0 
1868 ,31 ,Female,Boston,Gold,68 ,662 ,Electronics,2023/4/16,Retired,1 
1869 ,25 ,Male,Tokyo,Gold,37 ,259 ,Toys,2023/10/28,Teacher,1 
1870 ,59 ,Female,San Francisco,Platinum,19 ,338 ,Books,2023/5/24,Student,1 
1871 ,48 ,Female,Sydney,Platinum,10 ,299 ,Home Goods,2023/11/13,Doctor,0 
1872 ,44 ,Male,Berlin,Bronze,26 ,1700 ,Clothing,2023/10/1,Doctor,1 
1873 ,26 ,Female,Berlin,Bronze,47 ,1302 ,Sports,2023/1/5,Engineer,0 
1874 ,57 ,Male,Berlin,Gold,98 ,157 ,Books,2023/12/7,Artist,0 
1875 ,50 ,Other,London,Silver,37 ,235 ,Home Goods,2023/7/3,Salesperson,1 
1876 ,38 ,Male,Boston,Gold,10 ,1462 ,Clothing,2023/5/19,Engineer,0 
1877 ,35 ,Female,Tokyo,Gold,69 ,1447 ,Sports,2023/2/5,Salesperson,1 
1878 ,27 ,Male,London,Platinum,81 ,2098 ,Electronics,2023/6/19,Engineer,0 
1879 ,57 ,Other,Tokyo,Bronze,12 ,751 ,Clothing,2023/2/15,Teacher,1 
1880 ,43 ,Female,San Francisco,Gold,63 ,1185 ,Electronics,2023/8/21,Artist,0 
1881 ,19 ,Male,Tokyo,Platinum,23 ,549 ,Electronics,2023/6/6,Other,0 
1882 ,49 ,Other,London,Silver,84 ,2681 ,Home Goods,2023/8/28,Salesperson,1 
1883 ,53 ,Female,Boston,Platinum,15 ,1439 ,Home Goods,2023/5/22,Salesperson,1 
1884 ,61 ,Female,London,Bronze,52 ,1620 ,Home Goods,2023/4/6,Teacher,0 
1885 ,45 ,Other,Boston,Platinum,45 ,1384 ,Home Goods,2023/10/15,Engineer,0 
1886 ,57 ,Other,Boston,Gold,56 ,141 ,Books,2023/8/15,Engineer,1 
1887 ,68 ,Male,London,Platinum,15 ,430 ,Books,2023/1/16,Doctor,1 
1888 ,36 ,Female,Tokyo,Bronze,10 ,1775 ,Clothing,2023/7/28,Other,0 
1889 ,40 ,Female,Boston,Bronze,80 ,1792 ,Home Goods,2023/7/23,Engineer,0 
1890 ,19 ,Female,Tokyo,Silver,65 ,427 ,Toys,2023/12/3,Student,0 
1891 ,52 ,Female,Sydney,Bronze,23 ,279 ,Books,2023/6/27,Doctor,1 
1892 ,20 ,Other,Berlin,Bronze,21 ,80 ,Books,2023/8/14,Retired,1 
1893 ,35 ,Male,London,Gold,40 ,951 ,Sports,2023/2/21,Salesperson,0 
1894 ,39 ,Male,Tokyo,Silver,84 ,430 ,Books,2023/9/15,Doctor,1 
1895 ,29 ,Other,Sydney,Gold,70 ,3128 ,Electronics,2023/1/17,Retired,0 
1896 ,47 ,Female,San Francisco,Silver,25 ,843 ,Home Goods,2023/1/9,Artist,0 
1897 ,36 ,Male,Sydney,Gold,4 ,2873 ,Home Goods,2023/8/12,Salesperson,1 
